count,sku,name,web_name,slug,price,price_unit,currency_symbol,image_url,ingredients,dosage_form,brand,specification,category_names,category_slugs,is_active,is_publish,search_scoring,product_ranking,link,category,skip_count
11,00044797,"NƯỚC TẨY TRANG JMSOLUTION DERMA CARE CENTELLA CHO DA DẦU MỤN, NHẠY CẢM 500ML","Nước tẩy trang JMSolution Derma Care Centella cho da dầu mụn, nhạy cảm (500ml)",duoc-my-pham/jmsolution-derma-care-centella-cleansing-water-500-ml-nuoc-tay-trang-cho-da-nhay-cam-va-da-dau-mun.html,199000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04740_8ade38f685.jpg,"Water , Peg-6 Caprylic , Butylene glycol , 1,2-Hexanediol , Phenoxyethanol , PEG-7 Glyceryl Cocoate , Peg-40 Hydrogenated Castor Oil , Disodium EDTA , Ethylhexyl Glycerin , CENTELLA ASIATICA LEAF EXTRACT , Fragrance , Glycerin , Panthenol ",,JM SOLUTION,Chai,"Dược mỹ phẩm | Chăm sóc da mặt | Nước tẩy trang, dầu tẩy trang",duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/nuoc-tay-trang,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/jmsolution-derma-care-centella-cleansing-water-500-ml-nuoc-tay-trang-cho-da-nhay-cam-va-da-dau-mun.html,duoc-my-pham,0
12,00044796,NƯỚC TẨY TRANG JMSOLUTION WATER LUMINOUS S.O.S RINGER LÀM SẠCH SÂU VÀ CẤP ẨM 500ML,Nước tẩy trang JMSolution Water Luminous S.O.S Ringer làm sạch sâu và cấp ẩm (500ml),duoc-my-pham/jmsolution-water-luminous-s-o-s-ringer-cleansing-water-500-ml-nuoc-tay-trang-lam-sach-sau-va-cap-am.html,199000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04746_0feb134eb7.jpg,"Water , Peg-6 Caprylic , Butylene glycol , Dipropylene glycol , 1,2-Hexanediol , Phenoxyethanol , PEG-7 Glyceryl Cocoate , Decyl glucoside , Peg-40 Hydrogenated Castor Oil , Disodium EDTA , Ethylhexylglycerin , Fragrance , Sodium Citrate , Alcohol , Citric Acid , Glycerin , Tripropylene glycol , Sodium carbonate ",,JM SOLUTION,Chai,"Dược mỹ phẩm | Chăm sóc da mặt | Nước tẩy trang, dầu tẩy trang",duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/nuoc-tay-trang,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/jmsolution-water-luminous-s-o-s-ringer-cleansing-water-500-ml-nuoc-tay-trang-lam-sach-sau-va-cap-am.html,duoc-my-pham,0
13,00044792,MẶT NẠ JMSOLUTION PLACEN LANOLIN DƯỠNG ẨM VÀ PHỤC HỒI 35ML,Mặt nạ JMSolution Placen Lanolin dưỡng ẩm và phục hồi (35ml),duoc-my-pham/mat-na-jmsolution-placen-lanolin-mask-35-ml.html,28000.0,Cái,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/jmsolution_15c0e75bd2.jpg,"Water , Methylpropanediol , Glycerin , Glycereth-26 , PEG/PPG-17/6 copolymer , Phenoxyethanol , Trehalose , Carbomer , triethanolamine , hydroxyethyl urea , Glyceryl Glucoside , Allantoin , Betaine , PEG-60 Hydrogenated castor oil , Ethylhexylglycerin ",,JM SOLUTION,Cái,Dược mỹ phẩm | Chăm sóc da mặt | Mặt nạ,duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/mat-na,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/mat-na-jmsolution-placen-lanolin-mask-35-ml.html,duoc-my-pham,0
14,00044791,MẶT NẠ DƯỠNG DA JMSOLUTION MARINE LUMINOUS PEARL DEEP MOISTURE CHIẾT XUẤT NGỌC TRAI CẤP ẨM CHUYÊN SÂU,Mặt nạ dưỡng da JMSolution Marine Luminous Pearl Deep Moisture chiết xuất ngọc trai cấp ẩm chuyên sâu,duoc-my-pham/jmsolution-marine-luminous-pearl-deep-moisture-mask-peal-30-ml-mat-na-chiet-xuat-ngoc-trai-cap-am-chuyen-sau.html,28000.0,Cái,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05112_acb915307e.png,"Water , Glycerin , Dipropylene glycol , sea water , Butylene glycol , 1,2-Hexanediol , Hydrolyzed Collagen , hydrolyzed conchiolin protein , Pearl Extract , Undaria Pinnatifida Extract , Codium pragiie extract , Enteromorpha compressa extract , Laminaria Angustata Extract , Salicornia herbacea extract , Sodium hyaluronate , Hydrolyzed Hyaluronic Acid ",,JM SOLUTION,Cái,Dược mỹ phẩm | Chăm sóc da mặt | Mặt nạ,duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/mat-na,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/jmsolution-marine-luminous-pearl-deep-moisture-mask-peal-30-ml-mat-na-chiet-xuat-ngoc-trai-cap-am-chuyen-sau.html,duoc-my-pham,0
15,00044547,"GEL TẨY TẾ BÀO CHẾT ROSETTE GOMMAGE CLEAR PEEL THU NHỎ LỖ CHÂN LÔNG, LÀM SẠCH SÂU 180G","Gel tẩy tế bào chết Rosette Gommage Clear Peel thu nhỏ lỗ chân lông, làm sạch sâu (180g)",duoc-my-pham/tay-te-bao-chet-thu-nho-lo-chan-long-rosette-gommage-clear-peel-180-g.html,209000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04220_9dcb17ca16.jpg,"Nước (aqua) , Steertrimonium chloride , Carbomer , Alcohol , Charcoal Powder , Kaolin , Lactic Acid , Citric Acid , Vlalic acid , Sea clay extract , Allantoin , Camellia Sinensis Leaf Extract , Glucose , Dipropyleneglycol , Fragrance , Phenoxyethanol ",Gel,Rosette,Tuýp x 180g,Dược mỹ phẩm | Chăm sóc da mặt | Tẩy tế bào chết,duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/tay-te-bao-chet,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/tay-te-bao-chet-thu-nho-lo-chan-long-rosette-gommage-clear-peel-180-g.html,duoc-my-pham,0
16,00044380,"KEM BÔI FIXDERMA SCAR GEL HỖ TRỢ LÀM MỜ VẾT SẸO, DƯỠNG ẨM DA 7ML","Kem bôi Fixderma Scar Gel hỗ trợ làm mờ vết sẹo, dưỡng ẩm da (7ml)",duoc-my-pham/kem-boi-seo-fixderma-scar-gel-7-ml.html,179000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04121_98d624a190.jpg,"Aqua , Allium Cepa Bulb Extract , Aloe barbadensis leaf juice , Nicotinamide , Glycerol , Allantoin , Xanthan gum , Phenoxyethanol , Ethylhexylglycerin , Panthenol , Lactic Acid , Disodium EDTA , Fragrance , Tá dược vừa đủ ",,Fixderma,Tuýp x 7ml,"Dược mỹ phẩm | Giải pháp làn da | Hỗ trợ mờ sẹo, mờ vết thâm",duoc-my-pham | duoc-my-pham/giai-phap-lan-da | duoc-my-pham/tri-seo-mo-tham,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-boi-seo-fixderma-scar-gel-7-ml.html,duoc-my-pham,0
17,00043808,DẦU GỘI PHỦ BẠC HEALTHY&LIVELY LAVOX MÀU NÂU CÀ PHÊ H4 10 GÓI X 30ML,Dầu gội phủ bạc Healthy&Lively Lavox màu nâu cà phê H4 (10 gói x 30ml),duoc-my-pham/goi-phu-bac-healthy-and-lively-lavox-mau-nau-ca-phe-h4-10-goi-x-30-ml.html,28000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09029_a385fe29ba.png,"Deionized Water , Sodium laurilsulfate , Cocamido Propyl Belaine , Sodium Cocoyl Isethionate , Acrylates Copolymer , p-Phenylenediamine , Ethanolamine , Propanediol , cocamide MEA , Amodimethicone , Trideceth-12 , Polyquatermium-7 , m-Aminophenol , Peg-40 Hydrogenated Castor Oil , Perfume , Resorcinol , p-Aminophenol , Sodium sulfide , Sodium Erythorbate , Cetrimonium Chloride , Camellia japonica seed oil , Olive Oil PEG-7 Esters , Disodium EDTA , 4-Amino-2-Hydroxytoluene ",Dung dịch,LAVOX,Hộp 10 Gói,Dược mỹ phẩm | Chăm sóc tóc - da đầu | Dầu gội dầu xả,duoc-my-pham | duoc-my-pham/cham-soc-toc-da-dau | duoc-my-pham/dau-goi-dau-xa,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/goi-phu-bac-healthy-and-lively-lavox-mau-nau-ca-phe-h4-10-goi-x-30-ml.html,duoc-my-pham,0
18,00043807,"GỘI PHỦ BẠC ĐEN LAVOX H1, GIỐNG TÓC ĐEN MƯỢT 10 GÓI X 30ML","Gội phủ bạc đen Lavox H1, giống tóc đen mượt (10 gói x 30ml)",duoc-my-pham/goi-phu-bac-healthy-and-lively-lavox-mau-den-h1-10-goi-x-30-ml.html,28000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09039_47585a7c1d.png,"Deionized Water , Sodium laurilsulfate , Cocamido Propyl Belaine , Sodium Cocoyl Isethionate , Acrylates Copolymer , p-Phenylenediamine , Ethanolamine , Propanediol , cocamide MEA , Amodimethicone , Trideceth-12 , Polyquatermium-7 , m-Aminophenol , Peg-40 Hydrogenated Castor Oil , Perfume , Resorcinol , p-Aminophenol , Sodium sulfide , Sodium Erythorbate , 2,4-diaminophenoxyethanol sulfate , Cetrimonium Chloride , Camellia japonica seed oil , Olive Oil PEG-7 Esters , Disodium EDTA ",Dung dịch,LAVOX,Hộp 10 Gói,Dược mỹ phẩm | Chăm sóc tóc - da đầu | Dầu gội dầu xả,duoc-my-pham | duoc-my-pham/cham-soc-toc-da-dau | duoc-my-pham/dau-goi-dau-xa,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/goi-phu-bac-healthy-and-lively-lavox-mau-den-h1-10-goi-x-30-ml.html,duoc-my-pham,0
19,00043153,KEM BÔI BIOTRADE ACNAUT ACTIVE CREAM ĐIỀU TRỊ MỤN VIÊM 15ML,Kem bôi Biotrade Acnaut Active Cream hỗ trợ cải thiện mụn viêm (15ml),duoc-my-pham/kem-boi-dieu-tri-mun-viem-biotrade-acnaut-active-cream-15-ml.html,399000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00989_7ff75ed358.jpg,"Aqua , Rosa Damascena Flower Wate , Paraffinum Liquidum , Cetearyl Alcohol , PEG-30 lanolin , Niacinamide , Glycerin , Dimethicone , Tocopheryl acetate , Retinyl Palmitate , Titanium dioxide , Tetrasodium EDTA , Methenamine , Parfum , Limonene , Citronellol , Geraniol , Linalool ",,BIOTRADE,Hộp,"Dược mỹ phẩm | Giải pháp làn da | Kem hỗ trợ giảm mụn, gel hỗ trợ giảm mụn",duoc-my-pham | duoc-my-pham/giai-phap-lan-da | duoc-my-pham/da-mun,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-boi-dieu-tri-mun-viem-biotrade-acnaut-active-cream-15-ml.html,duoc-my-pham,0
20,00042624,"KEM BÔI  ATOPIC DERMA CREAM LANCOPHARM DƯỠNG ẨM, GIẢM KÍCH ỨNG CHO VIÊM DA CƠ ĐỊA 50G","Kem bôi Atopic Derma Cream Lancopharm dưỡng ẩm, giảm kích ứng cho viêm da cơ địa (50g)",duoc-my-pham/kem-duong-am-lam-diu-da-cho-nguoi-bi-vay-nen-a-sung-viem-da-co-dia-atopic-derma-cream-lancopharm-50-g.html,325000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00006_649fd3a2cd.jpg,"Aqua , Cetearyl Alcohol , Paraffinum Liquidum , Glycerin , Lactobacillus Ferment , Hamamelis virginiana bark/leaf extract , Stearic acid , Panthenol , Urea , Propylene glycol , Ceteareth-25 , Ceteareth-20 , Carbomer , Acrylates , Phenoxyethanol , Ethylhexylglycerin , Sodium hydroxide , Alcohol ",Kem,LANCOPHARM,Hộp,"Dược mỹ phẩm | Giải pháp làn da | Da mẫn cảm, dễ kích ứng",duoc-my-pham | duoc-my-pham/giai-phap-lan-da | duoc-my-pham/viem-da-co-dia,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-am-lam-diu-da-cho-nguoi-bi-vay-nen-a-sung-viem-da-co-dia-atopic-derma-cream-lancopharm-50-g.html,duoc-my-pham,0
21,00042313,SỮA TẮM NEO ACNESS GIẢM MỤN LƯNG TINH CHẤT TRÀM TRÀ 250ML,Sữa tắm Neo Acness giảm mụn lưng tinh chất tràm trà (250ml),duoc-my-pham/sua-tam-giam-mun-lung-tinh-chat-tram-tra-neo-acness-250-ml.html,185000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_06904_49a4cf5356.jpg,"Aqua , Sodium Laureth Sulfate , Potassium cocoate , Cocamidopropyl betaine , Cocamide Dea , Polyquaternium-7 , Betaine , Glycerin , PEG-150 Distearate , propylen glycol , Phenoxyethanol , Fragrance , Piper betle extract , Alpha Terpineol , 4-Isopropyl-3-methylphenol , Disodium EDTA , Menthol ",Dung dịch,Neo Acnes,Hộp,"Dược mỹ phẩm | Chăm sóc cơ thể | Sữa tắm, xà bông",duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/sua-tam-xa-bong,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-tam-giam-mun-lung-tinh-chat-tram-tra-neo-acness-250-ml.html,duoc-my-pham,0
22,00041654,"SÁP DƯỠNG ẨM VASELINE FOBELIFE LÀM MỀM DA, NGĂN NGỪA NỨT NẺ 50G","Sáp dưỡng ẩm Vaseline Fobelife làm mềm da, ngăn ngừa nứt nẻ (50g)",duoc-my-pham/sap-duong-am-lam-mem-da-vaseline-fobelife-50-g.html,68000.0,Hũ,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/vaseline_50g_4_03428700c2.jpg,"Petrolatum , Paraffinum Liquidum , Cetearyl Alcohol , Disodium EDTA , Panthenol , Hydrogenated Olive Oil , Olea Europaea , Fruit Oil , Oil Unsaponifiables , Euphorbia Cerifera (Candelilla) Wax , Fragrance , DMHC Hydantoin , Linoleic acid & Linolenic acid (Vitamin F) ",Dạng sáp,Fobelife,Hũ x 50g,"Dược mỹ phẩm | Chăm sóc cơ thể | Sữa dưỡng thể, kem dưỡng thể",duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/duong-the,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/sap-duong-am-lam-mem-da-vaseline-fobelife-50-g.html,duoc-my-pham,0
23,00040683,SON DƯỠNG OMI MENTURM LÀNH TÍNH DÀNH CHO TRẺ EM VÀ MÔI NHẠY CẢM 3.6G,Son dưỡng Omi Menturm lành tính dành cho trẻ em và môi nhạy cảm (3.6g),duoc-my-pham/son-duong-lanh-tinh-danh-cho-moi-nhay-cam-va-tre-em-omi-menturm-3-6-g.html,99000.0,Cây,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00040_dd8ef017b3.jpg,"Mineral oil , Squalane , Paraffin , Lanolin , Ceresin , Microcrystalline wax , Simmondsia Chinensis (Jojoba) Seed Oil , Petrolatum , Tocopheryl acetate , Pyridoxine Dipalmitate ",Dạng sáp,OMI,Cây,Dược mỹ phẩm | Mỹ phẩm trang điểm | Son môi,duoc-my-pham | duoc-my-pham/my-pham-trang-diem | duoc-my-pham/son-moi,True,True,110,0,https://nhathuoclongchau.com.vn/duoc-my-pham/son-duong-lanh-tinh-danh-cho-moi-nhay-cam-va-tre-em-omi-menturm-3-6-g.html,duoc-my-pham,0
